,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,Gender,Age,PositiveTransfer,FaceStimMatrix,oldYMcounter,oldYFcounter,oldOMcounter,oldOFcounter,newYMcounter,newYFcounter,newOMcounter,newOFcounter,keyPressed,Mem,Hit,FA,CR,Miss,RT,subject
74,75,MemResp,4,75,74,74,0,YM,1,1,0,9,14,13,15,13,5,5,5,5,l,1,0,0,1,0,642,38
75,76,MemResp,4,76,75,75,0,OF,2,2,0,4,14,13,15,14,5,5,5,5,l,2,0,0,0,1,1343,38
76,77,MemResp,4,77,76,76,0,OF,2,2,0,4,14,13,15,15,5,5,5,5,l,2,0,0,0,1,884,38
77,78,MemResp,4,78,77,77,0,YF,2,1,1,2,14,14,15,15,5,5,5,5,a,2,1,0,0,0,1009,38
78,79,MemResp,4,79,78,78,0,YF,2,1,1,2,14,15,15,15,5,5,5,5,a,2,1,0,0,0,950,38
79,80,MemResp,4,80,79,79,0,YM,1,1,0,1,15,15,15,15,5,5,5,5,l,2,0,0,0,1,1059,38
80,81,MemResp,4,81,0,80,1,OM,1,2,1,3,15,15,16,15,5,5,5,5,a,2,1,0,0,0,1353,38
81,82,MemResp,4,82,1,81,1,YF,2,1,0,10,15,15,16,15,5,6,5,5,l,1,0,0,1,0,791,38
82,83,MemResp,4,83,2,82,1,OM,1,2,1,3,15,15,17,15,5,6,5,5,a,2,1,0,0,0,692,38
83,84,MemResp,4,84,3,83,1,OM,1,2,1,3,15,15,18,15,5,6,5,5,a,2,1,0,0,0,1176,38
84,85,MemResp,4,85,4,84,1,OM,1,2,1,3,15,15,19,15,5,6,5,5,l,2,0,0,0,1,982,38
85,86,MemResp,4,86,5,85,1,YF,2,1,1,2,15,16,19,15,5,6,5,5,a,2,1,0,0,0,1067,38
86,87,MemResp,4,87,6,86,1,YM,1,1,0,9,15,16,19,15,6,6,5,5,l,1,0,0,1,0,752,38
87,88,MemResp,4,88,7,87,1,YF,2,1,0,10,15,16,19,15,6,7,5,5,l,1,0,0,1,0,1108,38
88,89,MemResp,4,89,8,88,1,OM,1,2,0,11,15,16,19,15,6,7,6,5,l,1,0,0,1,0,985,38
89,90,MemResp,4,90,9,89,1,OF,2,2,0,4,15,16,19,16,6,7,6,5,a,2,1,0,0,0,677,38
90,91,MemResp,4,91,10,90,1,OF,2,2,0,12,15,16,19,16,6,7,6,6,l,1,0,0,1,0,931,38
91,92,MemResp,4,92,11,91,1,YF,2,1,0,10,15,16,19,16,6,8,6,6,l,1,0,0,1,0,1138,38
92,93,MemResp,4,93,12,92,1,YM,1,1,0,1,16,16,19,16,6,8,6,6,s,2,1,0,0,0,1308,38
93,94,MemResp,4,94,13,93,1,YM,1,1,0,1,17,16,19,16,6,8,6,6,l,2,0,0,0,1,731,38
94,95,MemResp,4,95,14,94,1,YF,2,1,1,2,17,17,19,16,6,8,6,6,l,2,0,0,0,1,1015,38
95,96,MemResp,4,96,15,95,1,OM,1,2,1,3,17,17,20,16,6,8,6,6,l,2,0,0,0,1,828,38
96,97,MemResp,4,97,16,96,1,YF,2,1,1,2,17,18,20,16,6,8,6,6,a,2,1,0,0,0,793,38
97,98,MemResp,4,98,17,97,1,OF,2,2,0,4,17,18,20,17,6,8,6,6,l,2,0,0,0,1,782,38
98,99,MemResp,4,99,18,98,1,YM,1,1,0,1,18,18,20,17,6,8,6,6,l,2,0,0,0,1,803,38
99,100,MemResp,4,100,19,99,1,OM,1,2,1,3,18,18,21,17,6,8,6,6,l,2,0,0,0,1,784,38
100,101,MemResp,4,101,20,100,1,OF,2,2,0,4,18,18,21,18,6,8,6,6,a,2,1,0,0,0,806,38
101,102,MemResp,4,102,21,101,1,YM,1,1,0,9,18,18,21,18,7,8,6,6,l,1,0,0,1,0,731,38
102,103,MemResp,4,103,22,102,1,YM,1,1,0,1,19,18,21,18,7,8,6,6,a,2,1,0,0,0,1009,38
103,104,MemResp,4,104,23,103,1,OF,2,2,0,12,19,18,21,18,7,8,6,7,l,1,0,0,1,0,1533,38
104,105,MemResp,4,105,24,104,1,OF,2,2,0,12,19,18,21,18,7,8,6,8,a,1,0,1,0,0,675,38
105,106,MemResp,4,106,25,105,1,OF,2,2,0,12,19,18,21,18,7,8,6,9,a,1,0,1,0,0,791,38
106,107,MemResp,4,107,26,106,1,YF,2,1,1,2,19,19,21,18,7,8,6,9,l,2,0,0,0,1,780,38
107,108,MemResp,4,108,27,107,1,OM,1,2,1,3,19,19,22,18,7,8,6,9,l,2,0,0,0,1,1169,38
108,109,MemResp,4,109,28,108,1,OF,2,2,0,4,19,19,22,19,7,8,6,9,a,2,1,0,0,0,654,38
109,110,MemResp,4,110,29,109,1,OM,1,2,1,3,19,19,23,19,7,8,6,9,a,2,1,0,0,0,811,38
110,111,MemResp,4,111,30,110,1,OF,2,2,0,4,19,19,23,20,7,8,6,9,l,2,0,0,0,1,730,38
111,112,MemResp,4,112,31,111,1,YM,1,1,0,1,20,19,23,20,7,8,6,9,s,2,1,0,0,0,1269,38
112,113,MemResp,4,113,32,112,1,OF,2,2,0,4,20,19,23,21,7,8,6,9,l,2,0,0,0,1,884,38
113,114,MemResp,4,114,33,113,1,OM,1,2,1,3,20,19,24,21,7,8,6,9,a,2,1,0,0,0,946,38
114,115,MemResp,4,115,34,114,1,YF,2,1,1,2,20,20,24,21,7,8,6,9,l,2,0,0,0,1,767,38
115,116,MemResp,4,116,35,115,1,YF,2,1,1,2,20,21,24,21,7,8,6,9,l,2,0,0,0,1,858,38
116,117,MemResp,4,117,36,116,1,YM,1,1,0,1,21,21,24,21,7,8,6,9,l,2,0,0,0,1,712,38
117,118,MemResp,4,118,37,117,1,YM,1,1,0,9,21,21,24,21,8,8,6,9,l,1,0,0,1,0,1974,38
118,119,MemResp,4,119,38,118,1,YM,1,1,0,1,22,21,24,21,8,8,6,9,l,2,0,0,0,1,635,38
119,120,MemResp,4,120,39,119,1,YF,2,1,1,2,22,22,24,21,8,8,6,9,s,2,1,0,0,0,815,38
120,121,MemResp,4,121,40,120,1,OF,2,2,0,4,22,22,24,22,8,8,6,9,l,2,0,0,0,1,813,38
121,122,MemResp,4,122,41,121,1,YF,2,1,0,10,22,22,24,22,8,9,6,9,s,1,0,1,0,0,1089,38
122,123,MemResp,4,123,42,122,1,OM,1,2,1,3,22,22,25,22,8,9,6,9,l,2,0,0,0,1,1766,38
123,124,MemResp,4,124,43,123,1,OF,2,2,0,4,22,22,25,23,8,9,6,9,l,2,0,0,0,1,515,38
124,125,MemResp,4,125,44,124,1,OF,2,2,0,4,22,22,25,24,8,9,6,9,l,2,0,0,0,1,688,38
125,126,MemResp,4,126,45,125,1,YM,1,1,0,9,22,22,25,24,9,9,6,9,l,1,0,0,1,0,1037,38
126,127,MemResp,4,127,46,126,1,YM,1,1,0,1,23,22,25,24,9,9,6,9,s,2,1,0,0,0,1425,38
127,128,MemResp,4,128,47,127,1,YM,1,1,0,1,24,22,25,24,9,9,6,9,s,2,1,0,0,0,1080,38
128,129,MemResp,4,129,48,128,1,YF,2,1,1,2,24,23,25,24,9,9,6,9,s,2,1,0,0,0,1428,38
129,130,MemResp,4,130,49,129,1,OF,2,2,0,12,24,23,25,24,9,9,6,10,a,1,0,1,0,0,1659,38
130,131,MemResp,4,131,50,130,1,OM,1,2,0,11,24,23,25,24,9,9,7,10,k,1,0,0,1,0,847,38
131,132,MemResp,4,132,51,131,1,OM,1,2,1,3,24,23,26,24,9,9,7,10,a,2,1,0,0,0,788,38
132,133,MemResp,4,133,52,132,1,OM,1,2,1,3,24,23,27,24,9,9,7,10,a,2,1,0,0,0,1134,38
133,134,MemResp,4,134,53,133,1,YM,1,1,0,1,25,23,27,24,9,9,7,10,l,2,0,0,0,1,1131,38
134,135,MemResp,4,135,54,134,1,YF,2,1,1,2,25,24,27,24,9,9,7,10,s,2,1,0,0,0,1304,38
135,136,MemResp,4,136,55,135,1,YF,2,1,1,2,25,25,27,24,9,9,7,10,l,2,0,0,0,1,845,38
136,137,MemResp,4,137,56,136,1,OF,2,2,0,4,25,25,27,25,9,9,7,10,l,2,0,0,0,1,858,38
137,138,MemResp,4,138,57,137,1,OM,1,2,0,11,25,25,27,25,9,9,8,10,l,1,0,0,1,0,646,38
138,139,MemResp,4,139,58,138,1,YM,1,1,0,9,25,25,27,25,10,9,8,10,l,1,0,0,1,0,603,38
139,140,MemResp,4,140,59,139,1,YF,2,1,1,2,25,26,27,25,10,9,8,10,l,2,0,0,0,1,1144,38
140,141,MemResp,4,141,60,140,1,YM,1,1,0,1,26,26,27,25,10,9,8,10,l,2,0,0,0,1,1269,38
141,142,MemResp,4,142,61,141,1,OM,1,2,0,11,26,26,27,25,10,9,9,10,l,1,0,0,1,0,787,38
142,143,MemResp,4,143,62,142,1,OM,1,2,1,3,26,26,28,25,10,9,9,10,a,2,1,0,0,0,1249,38
143,144,MemResp,4,144,63,143,1,OM,1,2,1,3,26,26,29,25,10,9,9,10,a,2,1,0,0,0,718,38
144,145,MemResp,4,145,64,144,1,YF,2,1,1,2,26,27,29,25,10,9,9,10,s,2,1,0,0,0,988,38
145,146,MemResp,4,146,65,145,1,YM,1,1,0,1,27,27,29,25,10,9,9,10,l,2,0,0,0,1,1192,38
146,147,MemResp,4,147,66,146,1,YF,2,1,1,2,27,28,29,25,10,9,9,10,l,2,0,0,0,1,1006,38
147,148,MemResp,4,148,67,147,1,YM,1,1,0,1,28,28,29,25,10,9,9,10,l,2,0,0,0,1,624,38
148,149,MemResp,4,149,68,148,1,OF,2,2,0,4,28,28,29,26,10,9,9,10,l,2,0,0,0,1,582,38
149,150,MemResp,4,150,69,149,1,YM,1,1,0,1,29,28,29,26,10,9,9,10,l,2,0,0,0,1,1082,38
150,151,MemResp,4,151,70,150,1,YM,1,1,0,1,30,28,29,26,10,9,9,10,l,2,0,0,0,1,872,38
151,152,MemResp,4,152,71,151,1,YF,2,1,1,2,30,29,29,26,10,9,9,10,l,2,0,0,0,1,867,38
152,153,MemResp,4,153,72,152,1,YF,2,1,1,2,30,30,29,26,10,9,9,10,l,2,0,0,0,1,1147,38
153,154,MemResp,4,154,73,153,1,OF,2,2,0,4,30,30,29,27,10,9,9,10,l,2,0,0,0,1,790,38
154,155,MemResp,4,155,74,154,1,YF,2,1,0,10,30,30,29,27,10,10,9,10,l,1,0,0,1,0,611,38
155,156,MemResp,4,156,75,155,1,OM,1,2,1,3,30,30,30,27,10,10,9,10,l,2,0,0,0,1,847,38
156,157,MemResp,4,157,76,156,1,OF,2,2,0,4,30,30,30,28,10,10,9,10,l,2,0,0,0,1,1045,38
157,158,MemResp,4,158,77,157,1,OM,1,2,0,11,30,30,30,28,10,10,10,10,l,1,0,0,1,0,371,38
158,159,MemResp,4,159,78,158,1,OF,2,2,0,4,30,30,30,29,10,10,10,10,l,2,0,0,0,1,494,38
159,160,MemResp,4,160,79,159,1,OF,2,2,0,4,30,30,30,30,10,10,10,10,l,2,0,0,0,1,"849
Filler",38
0,1,MemResp,4,1,0,0,0,YF,2,1,1,2,0,1,0,0,0,0,0,0,s,2,1,0,0,0,1198,39
1,2,MemResp,4,2,1,1,0,YF,2,1,1,2,0,2,0,0,0,0,0,0,a,2,1,0,0,0,1162,39
2,3,MemResp,4,3,2,2,0,OM,1,2,1,3,0,2,1,0,0,0,0,0,a,2,1,0,0,0,946,39
3,4,MemResp,4,4,3,3,0,YM,1,1,0,1,1,2,1,0,0,0,0,0,a,2,1,0,0,0,1227,39
4,5,MemResp,4,5,4,4,0,OF,2,2,0,4,1,2,1,1,0,0,0,0,s,2,1,0,0,0,1128,39
5,6,MemResp,4,6,5,5,0,OF,2,2,0,4,1,2,1,2,0,0,0,0,s,2,1,0,0,0,1198,39
6,7,MemResp,4,7,6,6,0,YM,1,1,0,1,2,2,1,2,0,0,0,0,k,2,0,0,0,1,1326,39
7,8,MemResp,4,8,7,7,0,YM,1,1,0,9,2,2,1,2,1,0,0,0,a,1,0,1,0,0,1259,39
8,9,MemResp,4,9,8,8,0,YF,2,1,0,10,2,2,1,2,1,1,0,0,s,1,0,1,0,0,1319,39
9,10,MemResp,4,10,9,9,0,OM,1,2,1,3,2,2,2,2,1,1,0,0,a,2,1,0,0,0,1260,39
10,11,MemResp,4,11,10,10,0,OF,2,2,0,12,2,2,2,2,1,1,0,1,k,1,0,0,1,0,1359,39
11,12,MemResp,4,12,11,11,0,YM,1,1,0,1,3,2,2,2,1,1,0,1,k,2,0,0,0,1,1261,39
12,13,MemResp,4,13,12,12,0,YF,2,1,1,2,3,3,2,2,1,1,0,1,k,2,0,0,0,1,1652,39
13,14,MemResp,4,14,13,13,0,YM,1,1,0,9,3,3,2,2,2,1,0,1,a,1,0,1,0,0,1615,39
14,15,MemResp,4,15,14,14,0,OF,2,2,0,12,3,3,2,2,2,1,0,2,l,1,0,0,1,0,948,39
15,16,MemResp,4,16,15,15,0,OM,1,2,1,3,3,3,3,2,2,1,0,2,a,2,1,0,0,0,1729,39
16,17,MemResp,4,17,16,16,0,YF,2,1,1,2,3,4,3,2,2,1,0,2,a,2,1,0,0,0,1566,39
17,18,MemResp,4,18,17,17,0,YM,1,1,0,1,4,4,3,2,2,1,0,2,s,2,1,0,0,0,1548,39
18,19,MemResp,4,19,18,18,0,YF,2,1,1,2,4,5,3,2,2,1,0,2,k,2,0,0,0,1,1700,39
19,20,MemRespITI,4,20,19,19,0,YF,2,1,1,2,4,6,3,2,2,1,0,2,0,2,0,0,0,0,1700,39
20,21,MemResp,4,21,20,20,0,YF,2,1,1,2,4,7,3,2,2,1,0,2,l,2,0,0,0,1,1570,39
21,22,MemResp,4,22,21,21,0,OF,2,2,0,4,4,7,3,3,2,1,0,2,a,2,1,0,0,0,1289,39
22,23,MemResp,4,23,22,22,0,OM,1,2,1,3,4,7,4,3,2,1,0,2,a,2,1,0,0,0,1005,39
23,24,MemResp,4,24,23,23,0,OM,1,2,1,3,4,7,5,3,2,1,0,2,a,2,1,0,0,0,1814,39
24,25,MemResp,4,25,24,24,0,OM,1,2,0,11,4,7,5,3,2,1,1,2,l,1,0,0,1,0,1374,39
25,26,MemResp,4,26,25,25,0,OF,2,2,0,4,4,7,5,4,2,1,1,2,a,2,1,0,0,0,1187,39
26,27,MemResp,4,27,26,26,0,OM,1,2,0,11,4,7,5,4,2,1,2,2,l,1,0,0,1,0,1175,39
27,28,MemResp,4,28,27,27,0,YF,2,1,0,10,4,7,5,4,2,2,2,2,a,1,0,1,0,0,953,39
28,29,MemResp,4,29,28,28,0,OF,2,2,0,4,4,7,5,5,2,2,2,2,l,2,0,0,0,1,1199,39
29,30,MemResp,4,30,29,29,0,OM,1,2,1,3,4,7,6,5,2,2,2,2,s,2,1,0,0,0,1021,39
30,31,MemResp,4,31,30,30,0,YF,2,1,1,2,4,8,6,5,2,2,2,2,a,2,1,0,0,0,1032,39
31,32,MemResp,4,32,31,31,0,YF,2,1,1,2,4,9,6,5,2,2,2,2,a,2,1,0,0,0,813,39
32,33,MemResp,4,33,32,32,0,OM,1,2,1,3,4,9,7,5,2,2,2,2,a,2,1,0,0,0,992,39
33,34,MemResp,4,34,33,33,0,OM,1,2,0,11,4,9,7,5,2,2,3,2,k,1,0,0,1,0,1254,39
34,35,MemResp,4,35,34,34,0,YF,2,1,0,10,4,9,7,5,2,3,3,2,s,1,0,1,0,0,1276,39
35,36,MemResp,4,36,35,35,0,OF,2,2,0,4,4,9,7,6,2,3,3,2,s,2,1,0,0,0,1144,39
36,37,MemResp,4,37,36,36,0,YM,1,1,0,1,5,9,7,6,2,3,3,2,a,2,1,0,0,0,1013,39
37,38,MemResp,4,38,37,37,0,OM,1,2,1,3,5,9,8,6,2,3,3,2,s,2,1,0,0,0,1092,39
38,39,MemResp,4,39,38,38,0,YM,1,1,0,1,6,9,8,6,2,3,3,2,a,2,1,0,0,0,952,39
39,40,MemResp,4,40,39,39,0,OF,2,2,0,12,6,9,8,6,2,3,3,3,l,1,0,0,1,0,1287,39
40,41,MemResp,4,41,40,40,0,OF,2,2,0,4,6,9,8,7,2,3,3,3,a,2,1,0,0,0,1004,39
41,42,MemResp,4,42,41,41,0,YM,1,1,0,1,7,9,8,7,2,3,3,3,a,2,1,0,0,0,992,39
42,43,MemResp,4,43,42,42,0,OM,1,2,1,3,7,9,9,7,2,3,3,3,k,2,0,0,0,1,1206,39
43,44,MemResp,4,44,43,43,0,YF,2,1,1,2,7,10,9,7,2,3,3,3,s,2,1,0,0,0,1276,39
44,45,MemResp,4,45,44,44,0,YM,1,1,0,1,8,10,9,7,2,3,3,3,a,2,1,0,0,0,848,39
45,46,MemResp,4,46,45,45,0,YF,2,1,1,2,8,11,9,7,2,3,3,3,l,2,0,0,0,1,1232,39
46,47,MemResp,4,47,46,46,0,YM,1,1,0,9,8,11,9,7,3,3,3,3,l,1,0,0,1,0,1092,39
47,48,MemResp,4,48,47,47,0,OM,1,2,0,11,8,11,9,7,3,3,4,3,l,1,0,0,1,0,1226,39
48,49,MemResp,4,49,48,48,0,YF,2,1,0,10,8,11,9,7,3,4,4,3,k,1,0,0,1,0,1053,39
49,50,MemResp,4,50,49,49,0,OM,1,2,0,11,8,11,9,7,3,4,5,3,k,1,0,0,1,0,827,39
50,51,MemResp,4,51,50,50,0,OF,2,2,0,4,8,11,9,8,3,4,5,3,l,2,0,0,0,1,1088,39
51,52,MemResp,4,52,51,51,0,OF,2,2,0,12,8,11,9,8,3,4,5,4,s,1,0,1,0,0,1169,39
52,53,MemResp,4,53,52,52,0,YM,1,1,0,1,9,11,9,8,3,4,5,4,l,2,0,0,0,1,1163,39
53,54,MemResp,4,54,53,53,0,OF,2,2,0,12,9,11,9,8,3,4,5,5,l,1,0,0,1,0,1144,39
54,55,MemResp,4,55,54,54,0,YM,1,1,0,9,9,11,9,8,4,4,5,5,s,1,0,1,0,0,1229,39
55,56,MemResp,4,56,55,55,0,OM,1,2,1,3,9,11,10,8,4,4,5,5,k,2,0,0,0,1,1239,39
56,57,MemResp,4,57,56,56,0,OF,2,2,0,4,9,11,10,9,4,4,5,5,a,2,1,0,0,0,1263,39
57,58,MemResp,4,58,57,57,0,YF,2,1,1,2,9,12,10,9,4,4,5,5,s,2,1,0,0,0,1166,39
58,59,MemResp,4,59,58,58,0,YF,2,1,1,2,9,13,10,9,4,4,5,5,l,2,0,0,0,1,1075,39
59,60,MemResp,4,60,59,59,0,YF,2,1,1,2,9,14,10,9,4,4,5,5,a,2,1,0,0,0,928,39
60,61,MemResp,4,61,60,60,0,YF,2,1,0,10,9,14,10,9,4,5,5,5,a,1,0,1,0,0,1157,39
61,62,MemResp,4,62,61,61,0,OF,2,2,0,4,9,14,10,10,4,5,5,5,a,2,1,0,0,0,1331,39
62,63,MemResp,4,63,62,62,0,YM,1,1,0,1,10,14,10,10,4,5,5,5,a,2,1,0,0,0,1381,39
63,64,MemResp,4,64,63,63,0,OF,2,2,0,4,10,14,10,11,4,5,5,5,a,2,1,0,0,0,1115,39
64,65,MemResp,4,65,64,64,0,YM,1,1,0,1,11,14,10,11,4,5,5,5,s,2,1,0,0,0,1249,39
65,66,MemResp,4,66,65,65,0,OF,2,2,0,4,11,14,10,12,4,5,5,5,s,2,1,0,0,0,1200,39
66,67,MemResp,4,67,66,66,0,YM,1,1,0,1,12,14,10,12,4,5,5,5,a,2,1,0,0,0,1445,39
67,68,MemResp,4,68,67,67,0,YM,1,1,0,9,12,14,10,12,5,5,5,5,s,1,0,1,0,0,1089,39
68,69,MemResp,4,69,68,68,0,YM,1,1,0,1,13,14,10,12,5,5,5,5,l,2,0,0,0,1,838,39
69,70,MemResp,4,70,69,69,0,OM,1,2,1,3,13,14,11,12,5,5,5,5,a,2,1,0,0,0,1075,39
70,71,MemResp,4,71,70,70,0,OM,1,2,1,3,13,14,12,12,5,5,5,5,a,2,1,0,0,0,977,39
71,72,MemResp,4,72,71,71,0,OF,2,2,0,4,13,14,12,13,5,5,5,5,s,2,1,0,0,0,1095,39
72,73,MemResp,4,73,72,72,0,YM,1,1,0,1,14,14,12,13,5,5,5,5,l,2,0,0,0,1,1093,39
73,74,MemResp,4,74,73,73,0,OM,1,2,1,3,14,14,13,13,5,5,5,5,l,2,0,0,0,1,1248,39
74,75,MemResp,4,75,74,74,0,OM,1,2,1,3,14,14,14,13,5,5,5,5,s,2,1,0,0,0,1134,39
75,76,MemResp,4,76,75,75,0,YF,2,1,1,2,14,15,14,13,5,5,5,5,a,2,1,0,0,0,852,39
76,77,MemResp,4,77,76,76,0,OF,2,2,0,4,14,15,14,14,5,5,5,5,k,2,0,0,0,1,1265,39
77,78,MemResp,4,78,77,77,0,YM,1,1,0,1,15,15,14,14,5,5,5,5,k,2,0,0,0,1,1128,39
78,79,MemResp,4,79,78,78,0,OM,1,2,1,3,15,15,15,14,5,5,5,5,a,2,1,0,0,0,1100,39
79,80,MemResp,4,80,79,79,0,OF,2,2,0,4,15,15,15,15,5,5,5,5,l,2,0,0,0,1,1168,39
80,81,MemResp,4,81,0,80,1,OM,1,2,1,3,15,15,16,15,5,5,5,5,a,2,1,0,0,0,1307,39
81,82,MemResp,4,82,1,81,1,YF,2,1,1,2,15,16,16,15,5,5,5,5,a,2,1,0,0,0,1169,39
82,83,MemResp,4,83,2,82,1,YM,1,1,0,1,16,16,16,15,5,5,5,5,l,2,0,0,0,1,1101,39
83,84,MemResp,4,84,3,83,1,YM,1,1,0,1,17,16,16,15,5,5,5,5,l,2,0,0,0,1,1125,39
84,85,MemResp,4,85,4,84,1,OF,2,2,0,12,17,16,16,15,5,5,5,6,l,1,0,0,1,0,1031,39
85,86,MemResp,4,86,5,85,1,YF,2,1,1,2,17,17,16,15,5,5,5,6,a,2,1,0,0,0,828,39
86,87,MemResp,4,87,6,86,1,YM,1,1,0,1,18,17,16,15,5,5,5,6,l,2,0,0,0,1,1081,39
87,88,MemResp,4,88,7,87,1,YM,1,1,0,1,19,17,16,15,5,5,5,6,a,2,1,0,0,0,1038,39
88,89,MemResp,4,89,8,88,1,YF,2,1,1,2,19,18,16,15,5,5,5,6,s,2,1,0,0,0,1043,39
89,90,MemResp,4,90,9,89,1,OM,1,2,1,3,19,18,17,15,5,5,5,6,a,2,1,0,0,0,809,39
90,91,MemResp,4,91,10,90,1,OF,2,2,0,4,19,18,17,16,5,5,5,6,l,2,0,0,0,1,869,39
91,92,MemResp,4,92,11,91,1,OF,2,2,0,4,19,18,17,17,5,5,5,6,s,2,1,0,0,0,1266,39
92,93,MemResp,4,93,12,92,1,OM,1,2,0,11,19,18,17,17,5,5,6,6,l,1,0,0,1,0,1287,39
93,94,MemResp,4,94,13,93,1,OF,2,2,0,4,19,18,17,18,5,5,6,6,a,2,1,0,0,0,1621,39
94,95,MemResp,4,95,14,94,1,YM,1,1,0,1,20,18,17,18,5,5,6,6,k,2,0,0,0,1,1116,39
95,96,MemResp,4,96,15,95,1,OF,2,2,0,4,20,18,17,19,5,5,6,6,a,2,1,0,0,0,935,39
96,97,MemResp,4,97,16,96,1,YM,1,1,0,9,20,18,17,19,6,5,6,6,l,1,0,0,1,0,676,39
97,98,MemResp,4,98,17,97,1,OM,1,2,0,11,20,18,17,19,6,5,7,6,l,1,0,0,1,0,1114,39
98,99,MemResp,4,99,18,98,1,YF,2,1,1,2,20,19,17,19,6,5,7,6,s,2,1,0,0,0,975,39
99,100,MemResp,4,100,19,99,1,YF,2,1,1,2,20,20,17,19,6,5,7,6,l,2,0,0,0,1,1389,39
100,101,MemResp,4,101,20,100,1,OF,2,2,0,4,20,20,17,20,6,5,7,6,a,2,1,0,0,0,848,39
101,102,MemResp,4,102,21,101,1,YF,2,1,1,2,20,21,17,20,6,5,7,6,s,2,1,0,0,0,830,39
102,103,MemResp,4,103,22,102,1,OF,2,2,0,4,20,21,17,21,6,5,7,6,l,2,0,0,0,1,1594,39
103,104,MemResp,4,104,23,103,1,YF,2,1,0,10,20,21,17,21,6,6,7,6,l,1,0,0,1,0,1232,39
104,105,MemResp,4,105,24,104,1,OM,1,2,1,3,20,21,18,21,6,6,7,6,a,2,1,0,0,0,926,39
105,106,MemResp,4,106,25,105,1,OM,1,2,1,3,20,21,19,21,6,6,7,6,a,2,1,0,0,0,1123,39
106,107,MemResp,4,107,26,106,1,YF,2,1,1,2,20,22,19,21,6,6,7,6,a,2,1,0,0,0,1123,39
107,108,MemResp,4,108,27,107,1,OF,2,2,0,12,20,22,19,21,6,6,7,7,k,1,0,0,1,0,964,39
108,109,MemResp,4,109,28,108,1,YM,1,1,0,1,21,22,19,21,6,6,7,7,k,2,0,0,0,1,1043,39
109,110,MemResp,4,110,29,109,1,YM,1,1,0,1,22,22,19,21,6,6,7,7,l,2,0,0,0,1,1159,39
110,111,MemResp,4,111,30,110,1,OF,2,2,0,4,22,22,19,22,6,6,7,7,l,2,0,0,0,1,1095,39
111,112,MemResp,4,112,31,111,1,OM,1,2,1,3,22,22,20,22,6,6,7,7,k,2,0,0,0,1,1338,39
112,113,MemResp,4,113,32,112,1,OF,2,2,0,4,22,22,20,23,6,6,7,7,s,2,1,0,0,0,1092,39
113,114,MemResp,4,114,33,113,1,YM,1,1,0,9,22,22,20,23,7,6,7,7,k,1,0,0,1,0,968,39
114,115,MemResp,4,115,34,114,1,YM,1,1,0,1,23,22,20,23,7,6,7,7,a,2,1,0,0,0,974,39
115,116,MemResp,4,116,35,115,1,OM,1,2,1,3,23,22,21,23,7,6,7,7,k,2,0,0,0,1,979,39
116,117,MemResp,4,117,36,116,1,YM,1,1,0,9,23,22,21,23,8,6,7,7,k,1,0,0,1,0,1408,39
117,118,MemResp,4,118,37,117,1,YF,2,1,0,10,23,22,21,23,8,7,7,7,k,1,0,0,1,0,1148,39
118,119,MemResp,4,119,38,118,1,YM,1,1,0,1,24,22,21,23,8,7,7,7,l,2,0,0,0,1,1376,39
119,120,MemResp,4,120,39,119,1,OM,1,2,1,3,24,22,22,23,8,7,7,7,k,2,0,0,0,1,966,39
120,121,MemResp,4,121,40,120,1,YM,1,1,0,9,24,22,22,23,9,7,7,7,s,1,0,1,0,0,1483,39
121,122,MemResp,4,122,41,121,1,OF,2,2,0,4,24,22,22,24,9,7,7,7,s,2,1,0,0,0,1336,39
122,123,MemResp,4,123,42,122,1,YF,2,1,1,2,24,23,22,24,9,7,7,7,l,2,0,0,0,1,1440,39
123,124,MemResp,4,124,43,123,1,OM,1,2,1,3,24,23,23,24,9,7,7,7,a,2,1,0,0,0,811,39
124,125,MemResp,4,125,44,124,1,OF,2,2,0,12,24,23,23,24,9,7,7,8,s,1,0,1,0,0,1168,39
125,126,MemResp,4,126,45,125,1,YF,2,1,1,2,24,24,23,24,9,7,7,8,a,2,1,0,0,0,838,39
126,127,MemResp,4,127,46,126,1,YM,1,1,0,1,25,24,23,24,9,7,7,8,s,2,1,0,0,0,1084,39
127,128,MemResp,4,128,47,127,1,OM,1,2,0,11,25,24,23,24,9,7,8,8,l,1,0,0,1,0,1105,39
128,129,MemResp,4,129,48,128,1,OF,2,2,0,4,25,24,23,25,9,7,8,8,a,2,1,0,0,0,1263,39
129,130,MemResp,4,130,49,129,1,OF,2,2,0,4,25,24,23,26,9,7,8,8,l,2,0,0,0,1,1204,39
130,131,MemResp,4,131,50,130,1,OM,1,2,1,3,25,24,24,26,9,7,8,8,a,2,1,0,0,0,1010,39
131,132,MemResp,4,132,51,131,1,YF,2,1,1,2,25,25,24,26,9,7,8,8,k,2,0,0,0,1,1214,39
132,133,MemResp,4,133,52,132,1,OM,1,2,1,3,25,25,25,26,9,7,8,8,s,2,1,0,0,0,1252,39
133,134,MemResp,4,134,53,133,1,YF,2,1,0,10,25,25,25,26,9,8,8,8,k,1,0,0,1,0,1605,39
