,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,ObjectStimMatrix,StimSequence,NewStimMatrix,oldLLcounter,oldLScounter,oldNLcounter,oldNScounter,newLScounter,newLLcounter,newNScounter,newNLcounter,keyPressed,Mem,RT,Hit,FA,CR,Miss,subject
109,110,MemResp,7,110,23,109,1,MS,1,4,3,21,17,23,23,7,6,7,6,l,1,1549,0,0,1,0,9
110,111,MemResp,7,111,24,110,1,NL,2,4,2,22,17,23,23,7,6,7,6,h,2,1157,1,0,0,0,9
111,112,MemResp,7,112,25,111,1,ML,2,9,2,22,17,24,23,7,6,7,6,l,2,1243,0,0,0,1,9
112,113,MemResp,7,113,26,112,1,NS,2,7,2,22,18,24,23,7,6,7,6,l,2,1429,0,0,0,1,9
113,114,MemResp,7,114,27,113,1,NL,2,2,2,23,18,24,23,7,6,7,6,l,2,1548,0,0,0,1,9
114,115,MemResp,7,115,28,114,1,NS,2,5,2,23,19,24,23,7,6,7,6,k,2,1452,0,0,0,1,9
115,116,MemResp,7,116,29,115,1,NL,1,13,2,23,19,24,23,7,7,7,6,k,1,1164,0,0,1,0,9
116,117,MemResp,7,117,30,116,1,MS,2,13,4,23,19,24,24,7,7,7,6,h,2,1095,1,0,0,0,9
117,118,MemResp,7,118,31,117,1,NL,2,1,4,24,19,24,24,7,7,7,6,k,2,1722,0,0,0,1,9
118,119,MemResp,7,119,32,118,1,MS,2,15,4,24,19,24,25,7,7,7,6,j,2,1449,1,0,0,0,9
119,120,MemResp,7,120,33,119,1,NS,2,5,4,24,20,24,25,7,7,7,6,h,2,1041,1,0,0,0,9
120,121,MemResp,7,121,34,120,1,ML,1,9,4,24,20,24,25,7,7,7,7,j,1,1647,0,1,0,0,9
121,122,MemRespITI,7,122,35,121,1,ML,2,9,3,24,20,25,25,7,7,7,7,0,2,1647,0,0,0,0,9
122,123,MemResp,7,123,36,122,1,ML,2,9,3,24,20,26,25,7,7,7,7,h,2,1036,1,0,0,0,9
123,124,MemResp,7,124,37,123,1,NS,2,7,3,24,21,26,25,7,7,7,7,j,2,1379,1,0,0,0,9
124,125,MemResp,7,125,38,124,1,MS,1,6,3,24,21,26,25,7,7,8,7,k,1,1268,0,0,1,0,9
125,126,MemResp,7,126,39,125,1,NS,2,6,2,24,22,26,25,7,7,8,7,l,2,779,0,0,0,1,9
126,127,MemResp,7,127,40,126,1,NS,2,5,2,24,23,26,25,7,7,8,7,l,2,1162,0,0,0,1,9
127,128,MemResp,7,128,41,127,1,NL,1,8,2,24,23,26,25,7,8,8,7,l,1,1163,0,0,1,0,9
128,129,MemResp,7,129,42,128,1,NS,2,8,1,24,24,26,25,7,8,8,7,l,2,1090,0,0,0,1,9
129,130,MemResp,7,130,43,129,1,NS,1,7,1,24,24,26,25,8,8,8,7,l,1,1196,0,0,1,0,9
130,131,MemResp,7,131,44,130,1,NS,2,7,4,24,25,26,25,8,8,8,7,j,2,1552,1,0,0,0,9
131,132,MemResp,7,132,45,131,1,ML,1,10,4,24,25,26,25,8,8,8,8,j,1,1173,0,1,0,0,9
132,133,MemResp,7,133,46,132,1,ML,2,10,3,24,25,27,25,8,8,8,8,j,2,1211,1,0,0,0,9
133,134,MemResp,7,134,47,133,1,ML,2,10,3,24,25,28,25,8,8,8,8,h,2,1123,1,0,0,0,9
134,135,MemResp,7,135,48,134,1,NL,2,2,3,25,25,28,25,8,8,8,8,h,2,1451,1,0,0,0,9
135,136,MemResp,7,136,49,135,1,MS,2,14,3,25,25,28,26,8,8,8,8,h,2,1024,1,0,0,0,9
136,137,MemResp,7,137,50,136,1,MS,2,13,3,25,25,28,27,8,8,8,8,h,2,868,1,0,0,0,9
137,138,MemResp,7,138,51,137,1,NS,2,6,3,25,26,28,27,8,8,8,8,j,2,1400,1,0,0,0,9
138,139,MemResp,7,139,52,138,1,NL,2,4,3,26,26,28,27,8,8,8,8,h,2,1002,1,0,0,0,9
139,140,MemResp,7,140,53,139,1,MS,1,2,3,26,26,28,27,8,8,9,8,l,1,1522,0,0,1,0,9
140,141,MemResp,7,141,54,140,1,NL,2,2,3,27,26,28,27,8,8,9,8,l,2,1376,0,0,0,1,9
141,142,MemResp,7,142,55,141,1,NL,2,1,3,28,26,28,27,8,8,9,8,j,2,1646,1,0,0,0,9
142,143,MemResp,7,143,56,142,1,MS,1,5,3,28,26,28,27,8,8,10,8,j,1,1552,0,1,0,0,9
143,144,MemResp,7,144,57,143,1,NS,2,5,4,28,27,28,27,8,8,10,8,l,2,890,0,0,0,1,9
144,145,MemResp,7,145,58,144,1,ML,1,6,4,28,27,28,27,8,8,10,9,k,1,1437,0,0,1,0,9
145,146,MemResp,7,146,59,145,1,NS,2,6,1,28,28,28,27,8,8,10,9,l,2,1019,0,0,0,1,9
146,147,MemResp,7,147,60,146,1,NS,1,16,1,28,28,28,27,9,8,10,9,k,1,1280,0,0,1,0,9
147,148,MemResp,7,148,61,147,1,MS,2,16,1,28,28,28,28,9,8,10,9,h,2,1080,1,0,0,0,9
148,149,MemResp,7,149,62,148,1,NL,2,2,1,29,28,28,28,9,8,10,9,j,2,1339,1,0,0,0,9
149,150,MemResp,7,150,63,149,1,NL,2,4,1,30,28,28,28,9,8,10,9,h,2,1319,1,0,0,0,9
150,151,MemResp,7,151,64,150,1,NS,1,10,1,30,28,28,28,10,8,10,9,j,1,1309,0,1,0,0,9
151,152,MemResp,7,152,65,151,1,ML,2,10,4,30,28,29,28,10,8,10,9,k,2,1406,0,0,0,1,9
152,153,MemResp,7,153,66,152,1,ML,1,15,4,30,28,29,28,10,8,10,10,k,1,858,0,0,1,0,9
153,154,MemResp,7,154,67,153,1,MS,2,15,3,30,28,29,29,10,8,10,10,j,2,1505,1,0,0,0,9
154,155,MemResp,7,155,68,154,1,ML,2,9,3,30,28,30,29,10,8,10,10,k,2,1400,0,0,0,1,9
155,156,MemResp,7,156,69,155,1,MS,2,15,3,30,28,30,30,10,8,10,10,l,2,1387,0,0,0,1,9
156,157,MemResp,7,157,70,156,1,MS,2,15,3,30,28,30,31,10,8,10,10,k,2,1191,0,0,0,1,9
157,158,MemResp,7,158,71,157,1,NL,2,3,3,31,28,30,31,10,8,10,10,j,2,1748,1,0,0,0,9
158,159,MemResp,7,159,72,158,1,MS,1,6,3,31,28,30,31,10,8,11,10,j,1,1208,0,1,0,0,9
159,160,MemResp,7,160,73,159,1,ML,1,6,4,31,28,30,31,10,8,11,11,l,1,1325,0,0,1,0,9
160,161,MemResp,7,161,74,160,1,NS,2,6,2,31,29,30,31,10,8,11,11,j,2,1460,1,0,0,0,9
161,162,MemResp,7,162,75,161,1,NL,1,6,2,31,29,30,31,10,9,11,11,k,1,1323,0,0,1,0,9
162,163,MemResp,7,163,76,162,1,NL,1,6,2,31,29,30,31,10,10,11,11,j,1,1497,0,1,0,0,9
163,164,MemResp,7,164,77,163,1,NS,2,6,1,31,30,30,31,10,10,11,11,h,2,1375,1,0,0,0,9
164,165,MemResp,7,165,78,164,1,NS,2,5,1,31,31,30,31,10,10,11,11,h,2,1359,1,0,0,0,9
165,166,MemResp,7,166,79,165,1,NS,2,8,1,31,32,30,31,10,10,11,11,h,2,911,1,0,0,0,9
166,167,MemResp,7,167,80,166,1,NS,1,13,1,31,32,30,31,11,10,11,11,k,1,1473,0,0,1,0,9
167,168,MemResp,7,168,81,167,1,MS,2,13,2,31,32,30,32,11,10,11,11,h,2,979,1,0,0,0,9
168,169,MemResp,7,169,82,168,1,NL,2,3,2,32,32,30,32,11,10,11,11,h,2,1044,1,0,0,0,9
169,170,MemResp,7,170,83,169,1,ML,2,11,2,32,32,31,32,11,10,11,11,h,2,893,1,0,0,0,9
170,171,MemResp,7,171,84,170,1,ML,2,11,2,32,32,32,32,11,10,11,11,h,2,882,1,0,0,0,9
171,172,MemResp,7,172,85,171,1,NL,1,,2,32,32,32,32,11,11,11,11,h,1,1016,0,1,0,0,9
0,1,MemResp,8,1,0,0,0,NS,1,,1,0,0,0,0,1,0,0,0,h,1,830,0,1,0,0,10
1,2,MemResp,8,2,1,1,0,MS,2,15,1,0,0,0,1,1,0,0,0,h,2,1440,1,0,0,0,10
2,3,MemResp,8,3,2,2,0,NL,2,3,1,1,0,0,1,1,0,0,0,k,2,1471,0,0,0,1,10
3,4,MemResp,8,4,3,3,0,NS,2,6,1,1,1,0,1,1,0,0,0,k,2,1440,0,0,0,1,10
4,5,MemResp,8,5,4,4,0,MS,2,15,1,1,1,0,2,1,0,0,0,l,2,1344,0,0,0,1,10
5,6,MemResp,8,6,5,5,0,NL,2,2,1,2,1,0,2,1,0,0,0,k,2,1602,0,0,0,1,10
6,7,MemResp,8,7,6,6,0,NL,2,4,1,3,1,0,2,1,0,0,0,k,2,1384,0,0,0,1,10
7,8,MemResp,8,8,7,7,0,NL,2,1,1,4,1,0,2,1,0,0,0,h,2,1160,1,0,0,0,10
8,9,MemResp,8,9,8,8,0,MS,2,16,1,4,1,0,3,1,0,0,0,h,2,1211,1,0,0,0,10
9,10,MemResp,8,10,9,9,0,NS,1,13,1,4,1,0,3,2,0,0,0,k,1,1280,0,0,1,0,10
10,11,MemResp,8,11,10,10,0,MS,2,13,1,4,1,0,4,2,0,0,0,h,2,1486,1,0,0,0,10
11,12,MemResp,8,12,11,11,0,ML,2,12,1,4,1,1,4,2,0,0,0,l,2,1176,0,0,0,1,10
12,13,MemResp,8,13,12,12,0,ML,2,9,1,4,1,2,4,2,0,0,0,k,2,1112,0,0,0,1,10
13,14,MemResp,8,14,13,13,0,ML,2,9,1,4,1,3,4,2,0,0,0,l,2,1161,0,0,0,1,10
14,15,MemResp,8,15,14,14,0,MS,2,14,1,4,1,3,5,2,0,0,0,k,2,1277,0,0,0,1,10
15,16,MemResp,8,16,15,15,0,NS,1,10,2,4,1,3,5,3,0,0,0,j,1,1186,0,1,0,0,10
16,17,MemResp,8,17,16,16,0,ML,2,10,2,4,1,4,5,3,0,0,0,j,2,1647,1,0,0,0,10
17,18,MemResp,8,18,17,17,0,NS,2,7,2,4,2,4,5,3,0,0,0,h,2,1307,1,0,0,0,10
18,19,MemResp,8,19,18,18,0,NL,1,8,4,4,2,4,5,3,1,0,0,l,1,1262,0,0,1,0,10
19,20,MemResp,8,20,19,19,0,ML,1,8,2,4,2,4,5,3,1,0,1,k,1,1374,0,0,1,0,10
20,21,MemResp,8,21,20,20,0,NS,2,8,2,4,3,4,5,3,1,0,1,l,2,1272,0,0,0,1,10
21,22,MemResp,8,22,21,21,0,NS,2,5,2,4,4,4,5,3,1,0,1,j,2,1334,1,0,0,0,10
22,23,MemResp,8,23,22,22,0,NL,2,4,2,5,4,4,5,3,1,0,1,j,2,1145,1,0,0,0,10
23,24,MemResp,8,24,23,23,0,NS,2,8,2,5,5,4,5,3,1,0,1,j,2,1184,1,0,0,0,10
24,25,MemResp,8,25,24,24,0,MS,2,14,2,5,5,4,6,3,1,0,1,k,2,1143,0,0,0,1,10
25,26,MemResp,8,26,25,25,0,NL,2,4,2,6,5,4,6,3,1,0,1,h,2,1109,1,0,0,0,10
26,27,MemResp,8,27,26,26,0,ML,2,12,2,6,5,5,6,3,1,0,1,j,2,1362,1,0,0,0,10
27,28,MemResp,8,28,27,27,0,ML,2,11,2,6,5,6,6,3,1,0,1,l,2,1551,0,0,0,1,10
28,29,MemResp,8,29,28,28,0,NS,2,5,2,6,6,6,6,3,1,0,1,k,2,1358,0,0,0,1,10
29,30,MemResp,8,30,29,29,0,NL,2,3,2,7,6,6,6,3,1,0,1,l,2,1472,0,0,0,1,10
30,31,MemResp,8,31,30,30,0,ML,2,10,2,7,6,7,6,3,1,0,1,j,2,1527,1,0,0,0,10
31,32,MemResp,8,32,31,31,0,NL,2,2,2,8,6,7,6,3,1,0,1,l,2,1405,0,0,0,1,10
32,33,MemResp,8,33,32,32,0,MS,2,16,2,8,6,7,7,3,1,0,1,k,2,1272,0,0,0,1,10
33,34,MemResp,8,34,33,33,0,NL,2,4,2,9,6,7,7,3,1,0,1,j,2,1187,1,0,0,0,10
34,35,MemResp,8,35,34,34,0,MS,2,15,2,9,6,7,8,3,1,0,1,h,2,1348,1,0,0,0,10
35,36,MemResp,8,36,35,35,0,NL,2,2,2,10,6,7,8,3,1,0,1,l,2,1147,0,0,0,1,10
36,37,MemResp,8,37,36,36,0,NL,1,12,3,10,6,7,8,3,2,0,1,k,1,1142,0,0,1,0,10
37,38,MemResp,8,38,37,37,0,ML,2,12,3,10,6,8,8,3,2,0,1,k,2,1101,0,0,0,1,10
38,39,MemResp,8,39,38,38,0,MS,1,2,1,10,6,8,8,3,2,1,1,h,1,1395,0,1,0,0,10
39,40,MemResp,8,40,39,39,0,NL,2,2,1,11,6,8,8,3,2,1,1,j,2,1274,1,0,0,0,10
40,41,MemResp,8,41,40,40,0,NS,1,8,1,11,6,8,8,4,2,1,1,k,1,1480,0,0,1,0,10
41,42,MemResp,8,42,41,41,0,NS,1,8,4,11,6,8,8,5,2,1,1,k,1,1269,0,0,1,0,10
42,43,MemResp,8,43,42,42,0,ML,1,8,2,11,6,8,8,5,2,1,2,k,1,1117,0,0,1,0,10
43,44,MemResp,8,44,43,43,0,NS,2,8,2,11,7,8,8,5,2,1,2,k,2,1229,0,0,0,1,10
44,45,MemResp,8,45,44,44,0,NL,2,3,2,12,7,8,8,5,2,1,2,l,2,1355,0,0,0,1,10
45,46,MemResp,8,46,45,45,0,NL,1,5,1,12,7,8,8,5,3,1,2,l,1,1231,0,0,1,0,10
46,47,MemResp,8,47,46,46,0,NS,2,5,1,12,8,8,8,5,3,1,2,k,2,1193,0,0,0,1,10
47,48,MemResp,8,48,47,47,0,ML,2,11,1,12,8,9,8,5,3,1,2,h,2,1174,1,0,0,0,10
48,49,MemResp,8,49,48,48,0,MS,2,15,1,12,8,9,9,5,3,1,2,k,2,1204,0,0,0,1,10
49,50,MemResp,8,50,49,49,0,NS,1,16,3,12,8,9,9,6,3,1,2,l,1,1388,0,0,1,0,10
50,51,MemResp,8,51,50,50,0,MS,1,16,4,12,8,9,9,6,3,2,2,k,1,1184,0,0,1,0,10
51,52,MemResp,8,52,51,51,0,MS,2,16,4,12,8,9,10,6,3,2,2,l,2,1539,0,0,0,1,10
52,53,MemResp,8,53,52,52,0,ML,2,11,4,12,8,10,10,6,3,2,2,l,2,1448,0,0,0,1,10
53,54,MemRespITI,8,54,53,53,0,NS,2,7,4,12,9,10,10,6,3,2,2,0,2,1448,0,0,0,0,10
54,55,MemResp,8,55,54,54,0,MS,2,15,4,12,9,10,11,6,3,2,2,h,2,1494,1,0,0,0,10
55,56,MemResp,8,56,55,55,0,ML,1,6,4,12,9,10,11,6,3,2,3,l,1,1234,0,0,1,0,10
56,57,MemResp,8,57,56,56,0,NS,2,6,4,12,10,10,11,6,3,2,3,j,2,1728,1,0,0,0,10
57,58,MemResp,8,58,57,57,0,ML,2,11,4,12,10,11,11,6,3,2,3,h,2,1432,1,0,0,0,10
58,59,MemResp,8,59,58,58,0,ML,1,14,1,12,10,11,11,6,3,2,4,j,1,1407,0,1,0,0,10
59,60,MemResp,8,60,59,59,0,MS,2,14,1,12,10,11,12,6,3,2,4,k,2,1373,0,0,0,1,10
60,61,MemResp,8,61,60,60,0,ML,2,10,1,12,10,12,12,6,3,2,4,h,2,1417,1,0,0,0,10
61,62,MemResp,8,62,61,61,0,NS,1,9,2,12,10,12,12,7,3,2,4,k,1,1209,0,0,1,0,10
62,63,MemResp,8,63,62,62,0,ML,2,9,2,12,10,13,12,7,3,2,4,j,2,1450,1,0,0,0,10
63,64,MemResp,8,64,63,63,0,MS,2,14,2,12,10,13,13,7,3,2,4,l,2,1493,0,0,0,1,10
64,65,MemResp,8,65,64,64,0,NS,2,7,2,12,11,13,13,7,3,2,4,j,2,1296,1,0,0,0,10
65,66,MemResp,8,66,65,65,0,ML,2,12,2,12,11,14,13,7,3,2,4,l,2,1535,0,0,0,1,10
66,67,MemResp,8,67,66,66,0,NL,1,8,3,12,11,14,13,7,4,2,4,l,1,1530,0,0,1,0,10
67,68,MemResp,8,68,67,67,0,NS,2,8,3,12,12,14,13,7,4,2,4,j,2,1792,1,0,0,0,10
68,69,MemResp,8,69,68,68,0,ML,2,9,3,12,12,15,13,7,4,2,4,j,2,1040,1,0,0,0,10
69,70,MemResp,8,70,69,69,0,MS,1,4,2,12,12,15,13,7,4,3,4,j,1,1694,0,1,0,0,10
70,71,MemResp,8,71,70,70,0,NL,2,4,2,13,12,15,13,7,4,3,4,k,2,1514,0,0,0,1,10
71,72,MemResp,8,72,71,71,0,NL,2,4,2,14,12,15,13,7,4,3,4,l,2,1524,0,0,0,1,10
72,73,MemResp,8,73,72,72,0,MS,2,15,2,14,12,15,14,7,4,3,4,j,2,1135,1,0,0,0,10
73,74,MemResp,8,74,73,73,0,NS,2,6,2,14,13,15,14,7,4,3,4,k,2,1413,0,0,0,1,10
74,75,MemResp,8,75,74,74,0,MS,2,13,2,14,13,15,15,7,4,3,4,k,2,1169,0,0,0,1,10
75,76,MemResp,8,76,75,75,0,NL,1,11,2,14,13,15,15,7,5,3,4,k,1,1212,0,0,1,0,10
76,77,MemResp,8,77,76,76,0,ML,2,11,2,14,13,16,15,7,5,3,4,l,2,1348,0,0,0,1,10
77,78,MemResp,8,78,77,77,0,NL,2,2,2,15,13,16,15,7,5,3,4,l,2,1235,0,0,0,1,10
78,79,MemResp,8,79,78,78,0,NL,1,1,2,15,13,16,15,7,6,3,4,l,1,1411,0,0,1,0,10
79,80,MemResp,8,80,79,79,0,NL,1,1,1,15,13,16,15,7,7,3,4,j,1,1319,0,1,0,0,10
80,81,MemResp,8,81,80,80,0,NL,2,1,1,16,13,16,15,7,7,3,4,j,2,1267,1,0,0,0,10
81,82,MemResp,8,82,81,81,0,ML,2,10,1,16,13,17,15,7,7,3,4,l,2,1602,0,0,0,1,10
82,83,MemResp,8,83,82,82,0,MS,2,13,1,16,13,17,16,7,7,3,4,j,2,1122,1,0,0,0,10
83,84,MemResp,8,84,83,83,0,ML,2,11,1,16,13,18,16,7,7,3,4,j,2,1211,1,0,0,0,10
84,85,MemResp,8,85,84,84,0,NS,1,9,2,16,13,18,16,8,7,3,4,k,1,1223,0,0,1,0,10
85,86,MemResp,8,86,85,85,0,ML,2,9,2,16,13,19,16,8,7,3,4,j,2,1131,1,0,0,0,10
86,87,MemResp,8,87,0,86,1,NL,1,14,3,16,13,19,16,8,8,3,4,j,1,1053,0,1,0,0,10
87,88,MemResp,8,88,1,87,1,MS,2,14,3,16,13,19,17,8,8,3,4,k,2,1177,0,0,0,1,10
88,89,MemResp,8,89,2,88,1,NS,2,7,3,16,14,19,17,8,8,3,4,k,2,1291,0,0,0,1,10
89,90,MemResp,8,90,3,89,1,MS,2,16,3,16,14,19,18,8,8,3,4,k,2,992,0,0,0,1,10
90,91,MemResp,8,91,4,90,1,ML,2,10,3,16,14,20,18,8,8,3,4,k,2,1015,0,0,0,1,10
91,92,MemResp,8,92,5,91,1,NS,2,8,3,16,15,20,18,8,8,3,4,l,2,1275,0,0,0,1,10
92,93,MemResp,8,93,6,92,1,NL,2,3,3,17,15,20,18,8,8,3,4,j,2,1173,1,0,0,0,10
93,94,MemResp,8,94,7,93,1,MS,1,8,3,17,15,20,18,8,8,4,4,k,1,1319,0,0,1,0,10
94,95,MemResp,8,95,8,94,1,MS,1,8,3,17,15,20,18,8,8,5,4,l,1,1107,0,0,1,0,10
95,96,MemResp,8,96,9,95,1,MS,1,8,4,17,15,20,18,8,8,6,4,k,1,1128,0,0,1,0,10
96,97,MemResp,8,97,10,96,1,NS,2,8,4,17,16,20,18,8,8,6,4,j,2,1154,1,0,0,0,10
97,98,MemResp,8,98,11,97,1,NS,2,6,4,17,17,20,18,8,8,6,4,j,2,1116,1,0,0,0,10
98,99,MemResp,8,99,12,98,1,NS,2,7,4,17,18,20,18,8,8,6,4,k,2,1249,0,0,0,1,10
99,100,MemResp,8,100,13,99,1,ML,1,5,4,17,18,20,18,8,8,6,5,k,1,1127,0,0,1,0,10
100,101,MemResp,8,101,14,100,1,ML,1,5,3,17,18,20,18,8,8,6,6,h,1,1596,0,1,0,0,10
101,102,MemResp,8,102,15,101,1,NS,2,5,3,17,19,20,18,8,8,6,6,j,2,1556,1,0,0,0,10
102,103,MemResp,8,103,16,102,1,NS,2,6,3,17,20,20,18,8,8,6,6,h,2,1295,1,0,0,0,10
103,104,MemResp,8,104,17,103,1,NL,2,4,3,18,20,20,18,8,8,6,6,k,2,1072,0,0,0,1,10
104,105,MemResp,8,105,18,104,1,ML,2,10,3,18,20,21,18,8,8,6,6,h,2,1208,1,0,0,0,10
105,106,MemResp,8,106,19,105,1,MS,2,13,3,18,20,21,19,8,8,6,6,l,2,1444,0,0,0,1,10
106,107,MemResp,8,107,20,106,1,NS,2,5,3,18,21,21,19,8,8,6,6,j,2,1823,1,0,0,0,10
107,108,MemResp,8,108,21,107,1,NL,2,3,3,19,21,21,19,8,8,6,6,l,2,1504,0,0,0,1,10
108,109,MemResp,8,109,22,108,1,MS,2,13,3,19,21,21,20,8,8,6,6,j,2,1600,1,0,0,0,10
109,110,MemResp,8,110,23,109,1,MS,1,1,4,19,21,21,20,8,8,7,6,l,1,1713,0,0,1,0,10
110,111,MemResp,8,111,24,110,1,NL,2,1,4,20,21,21,20,8,8,7,6,k,2,1279,0,0,0,1,10
111,112,MemResp,8,112,25,111,1,NL,2,2,4,21,21,21,20,8,8,7,6,l,2,1578,0,0,0,1,10
112,113,MemResp,8,113,26,112,1,ML,2,10,4,21,21,22,20,8,8,7,6,l,2,1407,0,0,0,1,10
113,114,MemResp,8,114,27,113,1,MS,2,13,4,21,21,22,21,8,8,7,6,j,2,1574,1,0,0,0,10
114,115,MemResp,8,115,28,114,1,MS,2,15,4,21,21,22,22,8,8,7,6,l,2,1415,0,0,0,1,10
115,116,MemResp,8,116,29,115,1,NL,2,4,4,22,21,22,22,8,8,7,6,k,2,1333,0,0,0,1,10
116,117,MemResp,8,117,30,116,1,ML,2,12,4,22,21,23,22,8,8,7,6,k,2,1054,0,0,0,1,10
117,118,MemResp,8,118,31,117,1,MS,2,14,4,22,21,23,23,8,8,7,6,j,2,1363,1,0,0,0,10
118,119,MemResp,8,119,32,118,1,MS,2,14,4,22,21,23,24,8,8,7,6,h,2,1702,1,0,0,0,10
119,120,MemResp,8,120,33,119,1,NL,2,1,4,23,21,23,24,8,8,7,6,h,2,1592,1,0,0,0,10
120,121,MemResp,8,121,34,120,1,MS,2,14,4,23,21,23,25,8,8,7,6,h,2,1397,1,0,0,0,10
121,122,MemResp,8,122,35,121,1,NL,2,1,4,24,21,23,25,8,8,7,6,k,2,1295,0,0,0,1,10
122,123,MemResp,8,123,36,122,1,MS,2,13,4,24,21,23,26,8,8,7,6,h,2,1299,1,0,0,0,10
123,124,MemResp,8,124,37,123,1,NL,2,1,4,25,21,23,26,8,8,7,6,k,2,1202,0,0,0,1,10
124,125,MemResp,8,125,38,124,1,ML,2,10,4,25,21,24,26,8,8,7,6,j,2,1338,1,0,0,0,10
125,126,MemResp,8,126,39,125,1,ML,1,12,1,25,21,24,26,8,8,7,7,l,1,1393,0,0,1,0,10
126,127,MemResp,8,127,40,126,1,ML,2,12,1,25,21,25,26,8,8,7,7,j,2,1462,1,0,0,0,10
127,128,MemResp,8,128,41,127,1,ML,2,9,1,25,21,26,26,8,8,7,7,h,2,1449,1,0,0,0,10
128,129,MemResp,8,129,42,128,1,NS,2,7,1,25,22,26,26,8,8,7,7,k,2,1229,0,0,0,1,10
129,130,MemResp,8,130,43,129,1,ML,2,12,1,25,22,27,26,8,8,7,7,k,2,1220,0,0,0,1,10
130,131,MemResp,8,131,44,130,1,NS,1,5,3,25,22,27,26,9,8,7,7,k,1,1556,0,0,1,0,10
131,132,MemResp,8,132,45,131,1,MS,1,5,2,25,22,27,26,9,8,8,7,l,1,1497,0,0,1,0,10
132,133,MemResp,8,133,46,132,1,NL,1,5,4,25,22,27,26,9,9,8,7,j,1,1798,0,1,0,0,10
133,134,MemResp,8,134,47,133,1,NS,2,5,4,25,23,27,26,9,9,8,7,j,2,1792,1,0,0,0,10
134,135,MemResp,8,135,48,134,1,ML,2,11,4,25,23,28,26,9,9,8,7,j,2,1287,1,0,0,0,10
135,136,MemResp,8,136,49,135,1,ML,1,2,2,25,23,28,26,9,9,8,8,k,1,1145,0,0,1,0,10
136,137,MemResp,8,137,50,136,1,NL,2,2,2,26,23,28,26,9,9,8,8,l,2,1377,0,0,0,1,10
137,138,MemResp,8,138,51,137,1,NL,2,1,2,27,23,28,26,9,9,8,8,l,2,1532,0,0,0,1,10
138,139,MemResp,8,139,52,138,1,NL,1,5,4,27,23,28,26,9,10,8,8,k,1,1356,0,0,1,0,10
139,140,MemResp,8,140,53,139,1,NS,2,5,4,27,24,28,26,9,10,8,8,k,2,1404,0,0,0,1,10
140,141,MemResp,8,141,54,140,1,ML,1,12,1,27,24,28,26,9,10,8,9,k,1,1357,0,0,1,0,10
141,142,MemResp,8,142,55,141,1,ML,2,12,1,27,24,29,26,9,10,8,9,l,2,1650,0,0,0,1,10
142,143,MemResp,8,143,56,142,1,MS,2,16,1,27,24,29,27,9,10,8,9,l,2,1844,0,0,0,1,10
143,144,MemResp,8,144,57,143,1,NL,2,2,1,28,24,29,27,9,10,8,9,l,2,1592,0,0,0,1,10
144,145,MemResp,8,145,58,144,1,NS,2,8,1,28,25,29,27,9,10,8,9,l,2,1518,0,0,0,1,10
145,146,MemResp,8,146,59,145,1,MS,2,16,1,28,25,29,28,9,10,8,9,h,2,1601,1,0,0,0,10
146,147,MemResp,8,147,60,146,1,ML,2,9,1,28,25,30,28,9,10,8,9,j,2,1482,1,0,0,0,10
147,148,MemResp,8,148,61,147,1,NS,1,8,4,28,25,30,28,10,10,8,9,l,1,1284,0,0,1,0,10
148,149,MemResp,8,149,62,148,1,ML,1,8,1,28,25,30,28,10,10,8,10,l,1,1269,0,0,1,0,10
149,150,MemResp,8,150,63,149,1,NS,2,8,1,28,26,30,28,10,10,8,10,k,2,1290,0,0,0,1,10
150,151,MemResp,8,151,64,150,1,NS,1,13,3,28,26,30,28,11,10,8,10,j,1,1470,0,1,0,0,10
151,152,MemResp,8,152,65,151,1,MS,1,13,3,28,26,30,28,11,10,9,10,l,1,1415,0,0,1,0,10
152,153,MemResp,8,153,66,152,1,MS,1,13,2,28,26,30,28,11,10,10,10,k,1,1348,0,0,1,0,10
153,154,MemResp,8,154,67,153,1,MS,2,13,2,28,26,30,29,11,10,10,10,k,2,1346,0,0,0,1,10
154,155,MemResp,8,155,68,154,1,NS,2,7,2,28,27,30,29,11,10,10,10,l,2,1184,0,0,0,1,10
155,156,MemResp,8,156,69,155,1,NS,2,7,2,28,28,30,29,11,10,10,10,l,2,1554,0,0,0,1,10
156,157,MemResp,8,157,70,156,1,NS,2,6,2,28,29,30,29,11,10,10,10,l,2,1407,0,0,0,1,10
157,158,MemResp,8,158,71,157,1,NL,1,16,3,28,29,30,29,11,11,10,10,j,1,1585,0,1,0,0,10
158,159,MemResp,8,159,72,158,1,MS,2,16,3,28,29,30,30,11,11,10,10,k,2,1410,0,0,0,1,10
159,160,MemResp,8,160,73,159,1,MS,2,15,3,28,29,30,31,11,11,10,10,l,2,1446,0,0,0,1,10
160,161,MemRespITI,8,161,74,160,1,ML,2,9,3,28,29,31,31,11,11,10,10,0,2,1446,0,0,0,0,10
161,162,MemResp,8,162,75,161,1,NS,2,5,3,28,30,31,31,11,11,10,10,k,2,1264,0,0,0,1,10
162,163,MemResp,8,163,76,162,1,MS,2,16,3,28,30,31,32,11,11,10,10,k,2,1447,0,0,0,1,10
