,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,LLCounter,LSCounter,NLCounter,NSCounter,Action,Category,StimCategory,StimSequence,ResponseMatrix,PressCorrect,keyPressed,Accuracy,RT,FeedbackType,subject
59,59,Resp,6,60,59,59,0,16,14,11,19,4,ML,BC,12,4,m,m,1,658,1,40
60,60,Resp,6,61,60,60,0,17,14,11,19,4,NL,BC,4,4,m,m,1,643,1,40
61,61,Resp,6,62,61,61,0,17,14,12,19,3,ML,BS,11,3,n,n,1,510,1,40
62,62,Resp,6,63,62,62,0,17,14,12,20,3,MS,BS,15,3,n,n,1,634,1,40
63,63,Resp,6,64,63,63,0,17,15,12,20,1,NS,RS,5,1,v,v,1,664,1,40
64,64,Resp,6,65,64,64,0,17,16,12,20,1,NS,RS,5,1,v,v,1,418,1,40
65,65,Resp,6,66,65,65,0,17,16,13,20,1,ML,RS,9,1,v,v,1,568,1,40
66,66,Resp,6,67,66,66,0,18,16,13,20,2,NL,RC,2,2,b,b,1,578,1,40
67,67,Resp,6,68,67,67,0,19,16,13,20,3,NL,BS,3,3,n,n,1,722,1,40
68,68,Resp,6,69,68,68,0,19,17,13,20,3,NS,BS,7,3,n,n,1,584,1,40
69,69,Resp,6,70,69,69,0,19,17,14,20,4,ML,BC,12,4,m,m,1,648,1,40
70,70,Resp,6,71,70,70,0,19,18,14,20,4,NS,BC,8,4,m,m,1,686,1,40
71,71,Resp,6,72,71,71,0,19,18,15,20,2,ML,RC,10,2,b,b,1,738,1,40
72,72,Resp,6,73,72,72,0,19,19,15,20,2,NS,RC,6,2,b,b,1,581,1,40
73,73,Resp,6,74,73,73,0,19,20,15,20,4,NS,BC,8,4,m,m,1,784,1,40
74,74,Resp,6,75,74,74,0,19,21,15,20,3,NS,BS,7,3,n,n,1,894,1,40
75,75,RespITI,6,76,75,75,0,19,21,15,21,2,MS,RC,14,2,b,0,0,894,3,40
76,76,Resp,6,77,76,76,0,20,21,15,21,1,NL,RS,1,1,v,v,1,660,1,40
77,77,Resp,6,78,77,77,0,20,21,16,21,4,ML,BC,12,4,m,m,1,804,1,40
78,78,Resp,6,79,78,78,0,20,21,17,21,2,ML,RC,10,2,b,b,1,674,1,40
79,79,Resp,6,80,79,79,0,21,21,17,21,1,NL,RS,1,1,v,v,1,670,1,40
80,80,Resp,6,81,80,80,0,21,21,17,22,4,MS,BC,16,4,m,m,1,803,1,40
81,81,Resp,6,82,81,81,0,21,21,18,22,1,ML,RS,9,1,v,v,1,694,1,40
82,82,Resp,6,83,82,82,0,21,22,18,22,3,NS,BS,7,3,n,n,1,914,1,40
83,83,Resp,6,84,83,83,0,21,22,19,22,3,ML,BS,11,3,n,n,1,535,1,40
84,84,Resp,6,85,84,84,0,21,22,19,23,4,MS,BC,16,4,m,m,1,570,1,40
85,85,Resp,6,86,85,85,0,21,22,19,24,3,MS,BS,15,3,n,n,1,667,1,40
86,86,Resp,6,87,86,86,0,21,22,20,24,2,ML,RC,10,2,b,b,1,762,1,40
87,87,Resp,6,88,87,87,0,21,23,20,24,3,NS,BS,7,3,n,n,1,756,1,40
88,88,Resp,6,89,88,88,0,22,23,20,24,2,NL,RC,2,2,b,b,1,814,1,40
89,89,Resp,6,90,89,89,0,23,23,20,24,4,NL,BC,4,4,m,m,1,825,1,40
90,90,Resp,6,91,90,90,0,23,24,20,24,1,NS,RS,5,1,v,v,1,746,1,40
91,91,Resp,6,92,91,91,0,23,25,20,24,1,NS,RS,5,1,v,v,1,503,1,40
92,92,Resp,6,93,92,92,0,24,25,20,24,4,NL,BC,4,4,m,m,1,709,1,40
93,93,Resp,6,94,93,93,0,25,25,20,24,4,NL,BC,4,4,m,m,1,696,1,40
94,94,Resp,6,95,94,94,0,25,25,20,25,1,MS,RS,13,1,v,v,1,543,1,40
95,95,Resp,6,96,95,95,0,26,25,20,25,3,NL,BS,3,3,n,n,1,959,1,40
96,96,Resp,6,97,96,96,0,26,26,20,25,2,NS,RC,6,2,b,b,1,792,1,40
97,97,Resp,6,98,97,97,0,26,27,20,25,4,NS,BC,8,4,m,m,1,644,1,40
98,98,Resp,6,99,98,98,0,26,28,20,25,2,NS,RC,6,2,b,b,1,892,1,40
99,99,Resp,6,100,99,99,0,27,28,20,25,2,NL,RC,2,2,b,b,1,484,1,40
100,100,Resp,6,101,100,100,0,27,28,21,25,3,ML,BS,11,3,n,n,1,712,1,40
101,101,Resp,6,102,101,101,0,27,29,21,25,3,NS,BS,7,3,n,n,1,640,1,40
102,102,Resp,6,103,102,102,0,27,29,21,26,2,MS,RC,14,2,b,m,0,624,2,40
103,103,Resp,6,104,103,103,0,27,29,22,26,4,ML,BC,12,4,m,m,1,610,1,40
104,104,Resp,6,105,104,104,0,28,29,22,26,1,NL,RS,1,1,v,v,1,615,1,40
105,105,Resp,6,106,105,105,0,28,29,23,26,4,ML,BC,12,4,m,m,1,1011,1,40
106,106,Resp,6,107,106,106,0,28,29,24,26,4,ML,BC,12,4,m,m,1,781,1,40
107,107,Resp,6,108,107,107,0,28,29,25,26,1,ML,RS,9,1,v,v,1,778,1,40
108,108,Resp,6,109,108,108,0,28,29,26,26,3,ML,BS,11,3,n,n,1,939,1,40
109,109,Resp,6,110,109,109,0,28,29,26,27,4,MS,BC,16,4,m,m,1,609,1,40
110,110,Resp,6,111,110,110,0,28,29,27,27,1,ML,RS,9,1,v,v,1,733,1,40
111,111,Resp,6,112,111,111,0,28,29,28,27,1,ML,RS,9,1,v,v,1,642,1,40
112,112,Resp,6,113,112,112,0,28,29,28,28,2,MS,RC,14,2,b,b,1,488,1,40
113,113,Resp,6,114,113,113,0,29,29,28,28,3,NL,BS,3,3,n,n,1,742,1,40
114,114,Resp,6,115,114,114,0,29,29,29,28,4,ML,BC,12,4,m,m,1,555,1,40
115,115,Resp,6,116,115,115,0,29,30,29,28,2,NS,RC,6,2,b,b,1,648,1,40
116,116,Resp,6,117,116,116,0,30,30,29,28,1,NL,RS,1,1,v,v,1,975,1,40
117,117,Resp,6,118,117,117,0,31,30,29,28,1,NL,RS,1,1,v,v,1,924,1,40
118,118,Resp,6,119,118,118,0,31,30,30,28,2,ML,RC,10,2,b,b,1,686,1,40
119,119,Resp,6,120,119,119,0,31,30,30,29,3,MS,BS,15,3,n,n,1,957,1,40
120,120,Resp,6,121,120,120,0,32,30,30,29,2,NL,RC,2,2,b,b,1,690,1,40
121,121,Resp,6,122,121,121,0,32,30,30,30,2,MS,RC,14,2,b,b,1,658,1,40
122,122,Resp,6,123,122,122,0,32,31,30,30,2,NS,RC,6,2,b,b,1,576,1,40
123,123,Resp,6,124,123,123,0,32,31,31,30,3,ML,BS,11,3,n,v,0,540,2,40
124,124,Resp,6,125,124,124,0,32,32,31,30,1,NS,RS,5,1,v,v,1,913,1,40
125,125,Resp,6,126,125,125,0,32,32,32,30,3,ML,BS,11,3,n,n,1,699,1,40
126,126,Resp,6,127,126,126,0,32,32,32,31,2,MS,RC,14,2,b,b,1,951,1,40
127,127,Resp,6,128,127,127,0,32,32,32,32,1,MS,RS,13,1,v,v,1,845,1,40
0,0,Resp,1,1,0,0,0,1,0,0,0,3,NL,RC,2,3,n,v,0,789,2,41
1,1,Resp,1,2,1,1,0,2,0,0,0,3,NL,RC,2,3,n,b,0,983,2,41
2,2,Resp,1,3,2,2,0,2,0,1,0,4,ML,BC,12,4,m,m,1,816,1,41
3,3,Resp,1,4,3,3,0,3,0,1,0,2,NL,BS,3,2,b,n,0,908,2,41
4,4,Resp,1,5,4,4,0,3,0,2,0,3,ML,RC,10,3,n,n,1,956,1,41
5,5,Resp,1,6,5,5,0,4,0,2,0,4,NL,BC,4,4,m,m,1,912,1,41
6,6,Resp,1,7,6,6,0,4,0,3,0,1,ML,RS,9,1,v,b,0,971,2,41
7,7,Resp,1,8,7,7,0,4,0,3,1,4,MS,BC,16,4,m,b,0,609,2,41
8,8,Resp,1,9,8,8,0,4,0,4,1,3,ML,RC,10,3,n,n,1,576,1,41
9,9,Resp,1,10,9,9,0,4,0,5,1,2,ML,BS,11,2,b,v,0,872,2,41
10,10,Resp,1,11,10,10,0,5,0,5,1,3,NL,RC,2,3,n,n,1,994,1,41
11,11,Resp,1,12,11,11,0,5,1,5,1,4,NS,BC,8,4,m,m,1,698,1,41
12,12,Resp,1,13,12,12,0,6,1,5,1,4,NL,BC,4,4,m,m,1,725,1,41
13,13,RespITI,1,14,13,13,0,7,1,5,1,1,NL,RS,1,1,v,0,0,725,3,41
14,14,Resp,1,15,14,14,0,7,1,5,2,1,MS,RS,13,1,v,v,1,456,1,41
15,15,Resp,1,16,15,15,0,7,1,6,2,3,ML,RC,10,3,n,n,1,821,1,41
16,16,Resp,1,17,16,16,0,7,2,6,2,3,NS,RC,6,3,n,n,1,474,1,41
17,17,Resp,1,18,17,17,0,8,2,6,2,1,NL,RS,1,1,v,v,1,479,1,41
18,18,Resp,1,19,18,18,0,8,2,7,2,1,ML,RS,9,1,v,v,1,516,1,41
19,19,Resp,1,20,19,19,0,8,3,7,2,2,NS,BS,7,2,b,b,1,526,1,41
20,20,Resp,1,21,20,20,0,8,3,8,2,2,ML,BS,11,2,b,m,0,533,2,41
21,21,Resp,1,22,21,21,0,8,4,8,2,4,NS,BC,8,4,m,m,1,402,1,41
22,22,Resp,1,23,22,22,0,8,4,8,3,3,MS,RC,14,3,n,n,1,563,1,41
23,23,Resp,1,24,23,23,0,8,4,8,4,1,MS,RS,13,1,v,b,0,662,2,41
24,24,Resp,1,25,24,24,0,8,4,9,4,4,ML,BC,12,4,m,m,1,701,1,41
25,25,Resp,1,26,25,25,0,8,4,9,5,4,MS,BC,16,4,m,m,1,915,1,41
26,26,Resp,1,27,26,26,0,8,5,9,5,4,NS,BC,8,4,m,m,1,514,1,41
27,27,Resp,1,28,27,27,0,8,6,9,5,1,NS,RS,5,1,v,v,1,600,1,41
28,28,Resp,1,29,28,28,0,8,6,9,6,4,MS,BC,16,4,m,m,1,667,1,41
29,29,Resp,1,30,29,29,0,8,6,10,6,2,ML,BS,11,2,b,b,1,452,1,41
30,30,Resp,1,31,30,30,0,9,6,10,6,4,NL,BC,4,4,m,n,0,657,2,41
31,31,Resp,1,32,31,31,0,9,6,11,6,3,ML,RC,10,3,n,n,1,469,1,41
32,32,Resp,1,33,32,32,0,10,6,11,6,2,NL,BS,3,2,b,b,1,780,1,41
33,33,Resp,1,34,33,33,0,10,6,11,7,2,MS,BS,15,2,b,b,1,573,1,41
34,34,Resp,1,35,34,34,0,10,7,11,7,4,NS,BC,8,4,m,m,1,674,1,41
35,35,Resp,1,36,35,35,0,10,7,11,8,3,MS,RC,14,3,n,n,1,807,1,41
36,36,Resp,1,37,36,36,0,11,7,11,8,4,NL,BC,4,4,m,m,1,715,1,41
37,37,Resp,1,38,37,37,0,11,7,11,9,3,MS,RC,14,3,n,n,1,624,1,41
38,38,Resp,1,39,38,38,0,11,7,11,10,4,MS,BC,16,4,m,m,1,625,1,41
39,39,Resp,1,40,39,39,0,11,7,11,11,1,MS,RS,13,1,v,v,1,681,1,41
40,40,Resp,1,41,40,40,0,11,8,11,11,2,NS,BS,7,2,b,b,1,576,1,41
41,41,Resp,1,42,41,41,0,12,8,11,11,1,NL,RS,1,1,v,v,1,711,1,41
42,42,Resp,1,43,42,42,0,12,9,11,11,2,NS,BS,7,2,b,b,1,719,1,41
43,43,Resp,1,44,43,43,0,12,9,11,12,2,MS,BS,15,2,b,b,1,592,1,41
44,44,Resp,1,45,44,44,0,13,9,11,12,4,NL,BC,4,4,m,m,1,874,1,41
45,45,Resp,1,46,45,45,0,13,9,11,13,2,MS,BS,15,2,b,b,1,720,1,41
46,46,Resp,1,47,46,46,0,13,9,12,13,1,ML,RS,9,1,v,v,1,550,1,41
47,47,Resp,1,48,47,47,0,13,10,12,13,1,NS,RS,5,1,v,v,1,468,1,41
48,48,Resp,1,49,48,48,0,13,10,13,13,3,ML,RC,10,3,n,n,1,778,1,41
49,49,Resp,1,50,49,49,0,13,10,14,13,1,ML,RS,9,1,v,v,1,865,1,41
50,50,Resp,1,51,50,50,0,14,10,14,13,3,NL,RC,2,3,n,n,1,823,1,41
51,51,Resp,1,52,51,51,0,14,10,15,13,4,ML,BC,12,4,m,m,1,753,1,41
52,52,Resp,1,53,52,52,0,14,10,16,13,3,ML,RC,10,3,n,n,1,511,1,41
53,53,Resp,1,54,53,53,0,15,10,16,13,1,NL,RS,1,1,v,v,1,720,1,41
54,54,Resp,1,55,54,54,0,16,10,16,13,2,NL,BS,3,2,b,b,1,810,1,41
55,55,Resp,1,56,55,55,0,16,10,16,14,2,MS,BS,15,2,b,b,1,668,1,41
56,56,Resp,1,57,56,56,0,16,10,16,15,3,MS,RC,14,3,n,n,1,837,1,41
57,57,Resp,1,58,57,57,0,16,10,17,15,4,ML,BC,12,4,m,m,1,701,1,41
58,58,Resp,1,59,58,58,0,16,11,17,15,2,NS,BS,7,2,b,b,1,760,1,41
59,59,Resp,1,60,59,59,0,16,12,17,15,3,NS,RC,6,3,n,n,1,745,1,41
60,60,Resp,1,61,60,60,0,17,12,17,15,1,NL,RS,1,1,v,v,1,631,1,41
61,61,Resp,1,62,61,61,0,17,12,17,16,1,MS,RS,13,1,v,v,1,588,1,41
62,62,Resp,1,63,62,62,0,17,13,17,16,1,NS,RS,5,1,v,v,1,467,1,41
63,63,Resp,1,64,63,63,0,17,13,17,17,2,MS,BS,15,2,b,b,1,647,1,41
64,64,Resp,1,65,64,64,0,17,14,17,17,2,NS,BS,7,2,b,b,1,567,1,41
65,65,Resp,1,66,65,65,0,17,15,17,17,2,NS,BS,7,2,b,b,1,478,1,41
66,66,Resp,1,67,66,66,0,17,16,17,17,3,NS,RC,6,3,n,n,1,643,1,41
67,67,Resp,1,68,67,67,0,17,16,17,18,2,MS,BS,15,2,b,b,1,685,1,41
68,68,Resp,1,69,68,68,0,17,16,17,19,4,MS,BC,16,4,m,m,1,689,1,41
69,69,Resp,1,70,69,69,0,18,16,17,19,4,NL,BC,4,4,m,m,1,605,1,41
70,70,Resp,1,71,70,70,0,19,16,17,19,3,NL,RC,2,3,n,n,1,741,1,41
71,71,Resp,1,72,71,71,0,20,16,17,19,1,NL,RS,1,1,v,v,1,676,1,41
72,72,Resp,1,73,72,72,0,20,17,17,19,1,NS,RS,5,1,v,v,1,641,1,41
73,73,Resp,1,74,73,73,0,20,17,17,20,3,MS,RC,14,3,n,n,1,806,1,41
74,74,Resp,1,75,74,74,0,20,17,18,20,2,ML,BS,11,2,b,b,1,690,1,41
75,75,Resp,1,76,75,75,0,20,17,19,20,2,ML,BS,11,2,b,b,1,488,1,41
76,76,Resp,1,77,76,76,0,20,18,19,20,3,NS,RC,6,3,n,n,1,578,1,41
77,77,Resp,1,78,77,77,0,20,18,19,21,2,MS,BS,15,2,b,b,1,783,1,41
78,78,Resp,1,79,78,78,0,20,19,19,21,3,NS,RC,6,3,n,n,1,634,1,41
79,79,Resp,1,80,79,79,0,20,19,20,21,3,ML,RC,10,3,n,n,1,790,1,41
80,80,Resp,1,81,80,80,0,21,19,20,21,2,NL,BS,3,2,b,b,1,709,1,41
81,81,Resp,1,82,81,81,0,21,19,20,22,1,MS,RS,13,1,v,v,1,583,1,41
82,82,Resp,1,83,82,82,0,22,19,20,22,2,NL,BS,3,2,b,b,1,684,1,41
83,83,Resp,1,84,83,83,0,23,19,20,22,3,NL,RC,2,3,n,n,1,561,1,41
84,84,Resp,1,85,84,84,0,23,19,20,23,3,MS,RC,14,3,n,n,1,625,1,41
85,85,Resp,1,86,85,85,0,23,19,21,23,4,ML,BC,12,4,m,m,1,736,1,41
86,86,Resp,1,87,86,86,0,24,19,21,23,2,NL,BS,3,2,b,b,1,708,1,41
87,87,RespITI,1,88,87,87,0,24,19,22,23,1,ML,RS,9,1,v,0,0,708,3,41
88,88,Resp,1,89,88,88,0,24,20,22,23,4,NS,BC,8,4,m,m,1,754,1,41
89,89,Resp,1,90,89,89,0,24,20,22,24,1,MS,RS,13,1,v,v,1,515,1,41
90,90,Resp,1,91,90,90,0,25,20,22,24,3,NL,RC,2,3,n,n,1,601,1,41
91,91,Resp,1,92,91,91,0,25,21,22,24,3,NS,RC,6,3,n,n,1,750,1,41
92,92,Resp,1,93,92,92,0,25,21,23,24,2,ML,BS,11,2,b,b,1,552,1,41
93,93,Resp,1,94,93,93,0,25,21,24,24,3,ML,RC,10,3,n,n,1,742,1,41
94,94,Resp,1,95,94,94,0,25,22,24,24,1,NS,RS,5,1,v,v,1,660,1,41
95,95,Resp,1,96,95,95,0,25,23,24,24,2,NS,BS,7,2,b,b,1,548,1,41
96,96,Resp,1,97,96,96,0,26,23,24,24,1,NL,RS,1,1,v,v,1,682,1,41
97,97,Resp,1,98,97,97,0,26,24,24,24,4,NS,BC,8,4,m,m,1,684,1,41
98,98,Resp,1,99,98,98,0,26,25,24,24,1,NS,RS,5,1,v,v,1,765,1,41
99,99,Resp,1,100,99,99,0,26,26,24,24,1,NS,RS,5,1,v,v,1,447,1,41
100,100,Resp,1,101,100,100,0,26,26,25,24,4,ML,BC,12,4,m,n,0,879,2,41
101,101,Resp,1,102,101,101,0,26,26,26,24,1,ML,RS,9,1,v,v,1,624,1,41
102,102,Resp,1,103,102,102,0,26,27,26,24,3,NS,RC,6,3,n,n,1,544,1,41
103,103,Resp,1,104,103,103,0,26,27,26,25,4,MS,BC,16,4,m,m,1,495,1,41
104,104,Resp,1,105,104,104,0,26,27,27,25,4,ML,BC,12,4,m,m,1,406,1,41
105,105,Resp,1,106,105,105,0,26,28,27,25,4,NS,BC,8,4,m,m,1,474,1,41
106,106,Resp,1,107,106,106,0,26,28,27,26,3,MS,RC,14,3,n,n,1,591,1,41
107,107,Resp,1,108,107,107,0,27,28,27,26,1,NL,RS,1,1,v,v,1,571,1,41
108,108,Resp,1,109,108,108,0,27,28,27,27,1,MS,RS,13,1,v,v,1,761,1,41
109,109,Resp,1,110,109,109,0,27,29,27,27,2,NS,BS,7,2,b,b,1,414,1,41
110,110,Resp,1,111,110,110,0,27,30,27,27,3,NS,RC,6,3,n,n,1,733,1,41
111,111,Resp,1,112,111,111,0,27,30,28,27,2,ML,BS,11,2,b,m,0,715,2,41
112,112,Resp,1,113,112,112,0,27,30,28,28,1,MS,RS,13,1,v,v,1,733,1,41
113,113,Resp,1,114,113,113,0,27,30,29,28,4,ML,BC,12,4,m,m,1,809,1,41
114,114,Resp,1,115,114,114,0,27,30,30,28,2,ML,BS,11,2,b,b,1,853,1,41
115,115,Resp,1,116,115,115,0,27,30,30,29,4,MS,BC,16,4,m,m,1,696,1,41
116,116,Resp,1,117,116,116,0,27,30,31,29,1,ML,RS,9,1,v,v,1,517,1,41
117,117,Resp,1,118,117,117,0,27,31,31,29,1,NS,RS,5,1,v,v,1,433,1,41
118,118,Resp,1,119,118,118,0,27,32,31,29,4,NS,BC,8,4,m,m,1,637,1,41
119,119,Resp,1,120,119,119,0,27,32,31,30,4,MS,BC,16,4,m,m,1,468,1,41
120,120,Resp,1,121,120,120,0,27,32,31,31,2,MS,BS,15,2,b,b,1,786,1,41
121,121,Resp,1,122,121,121,0,28,32,31,31,4,NL,BC,4,4,m,m,1,554,1,41
122,122,Resp,1,123,122,122,0,29,32,31,31,2,NL,BS,3,2,b,b,1,556,1,41
123,123,Resp,1,124,123,123,0,30,32,31,31,3,NL,RC,2,3,n,n,1,753,1,41
124,124,Resp,1,125,124,124,0,30,32,31,32,3,MS,RC,14,3,n,n,1,675,1,41
125,125,Resp,1,126,125,125,0,31,32,31,32,2,NL,BS,3,2,b,b,1,734,1,41
126,126,Resp,1,127,126,126,0,31,32,32,32,1,ML,RS,9,1,v,v,1,434,1,41
127,127,Resp,1,128,127,127,0,32,32,32,32,4,NL,BC,4,4,m,m,1,775,1,41
0,0,Resp,2,1,0,0,0,0,1,0,0,1,NS,RS,5,1,v,V,1,680,1,42
1,1,Resp,2,2,1,1,0,0,1,1,0,1,ML,RS,9,1,v,V,1,502,1,42
2,2,Resp,2,3,2,2,0,1,1,1,0,2,NL,RC,2,2,b,B,1,666,1,42
3,3,Resp,2,4,3,3,0,1,1,1,1,3,MS,BS,15,3,n,N,1,541,1,42
4,4,Resp,2,5,4,4,0,1,1,2,1,3,ML,BS,11,3,n,N,1,492,1,42
5,5,Resp,2,6,5,5,0,2,1,2,1,1,NL,RS,1,1,v,V,1,686,1,42
6,6,Resp,2,7,6,6,0,3,1,2,1,1,NL,RS,1,1,v,V,1,538,1,42
7,7,Resp,2,8,7,7,0,4,1,2,1,1,NL,RS,1,1,v,V,1,540,1,42
8,8,Resp,2,9,8,8,0,4,2,2,1,1,NS,RS,5,1,v,V,1,541,1,42
9,9,Resp,2,10,9,9,0,4,2,3,1,1,ML,RS,9,1,v,V,1,453,1,42
10,10,Resp,2,11,10,10,0,5,2,3,1,2,NL,RC,2,2,b,B,1,555,1,42
11,11,Resp,2,12,11,11,0,5,2,4,1,1,ML,RS,9,1,v,V,1,503,1,42
12,12,Resp,2,13,12,12,0,5,2,4,2,3,MS,BS,15,3,n,N,1,927,1,42
13,13,Resp,2,14,13,13,0,5,2,5,2,3,ML,BS,11,3,n,N,1,752,1,42
14,14,Resp,2,15,14,14,0,6,2,5,2,2,NL,RC,2,2,b,B,1,627,1,42
15,15,Resp,2,16,15,15,0,6,2,5,3,1,MS,RS,13,1,v,N,0,655,2,42
16,16,Resp,2,17,16,16,0,6,2,6,3,2,ML,RC,10,2,b,N,0,744,2,42
17,17,Resp,2,18,17,17,0,6,3,6,3,4,NS,BC,8,4,m,N,0,702,2,42
18,18,Resp,2,19,18,18,0,7,3,6,3,2,NL,RC,2,2,b,V,0,671,2,42
19,19,Resp,2,20,19,19,0,7,4,6,3,4,NS,BC,8,4,m,N,0,757,2,42
20,20,Resp,2,21,20,20,0,7,4,7,3,1,ML,RS,9,1,v,V,1,868,1,42
21,21,Resp,2,22,21,21,0,7,5,7,3,3,NS,BS,7,3,n,M,0,789,2,42
22,22,Resp,2,23,22,22,0,7,6,7,3,3,NS,BS,7,3,n,N,1,724,1,42
23,23,Resp,2,24,23,23,0,7,6,7,4,3,MS,BS,15,3,n,N,1,599,1,42
24,24,Resp,2,25,24,24,0,7,6,7,5,1,MS,RS,13,1,v,V,1,574,1,42
25,25,Resp,2,26,25,25,0,8,6,7,5,4,NL,BC,4,4,m,N,0,816,2,42
26,26,Resp,2,27,26,26,0,8,7,7,5,2,NS,RC,6,2,b,B,1,635,1,42
27,27,Resp,2,28,27,27,0,8,7,7,6,3,MS,BS,15,3,n,N,1,678,1,42
28,28,Resp,2,29,28,28,0,9,7,7,6,3,NL,BS,3,3,n,N,1,677,1,42
29,29,Resp,2,30,29,29,0,10,7,7,6,3,NL,BS,3,3,n,N,1,563,1,42
30,30,Resp,2,31,30,30,0,11,7,7,6,4,NL,BC,4,4,m,M,1,603,1,42
31,31,Resp,2,32,31,31,0,11,7,8,6,2,ML,RC,10,2,b,B,1,751,1,42
32,32,Resp,2,33,32,32,0,11,7,8,7,2,MS,RC,14,2,b,B,1,662,1,42
33,33,Resp,2,34,33,33,0,12,7,8,7,3,NL,BS,3,3,n,N,1,646,1,42
34,34,Resp,2,35,34,34,0,12,7,9,7,1,ML,RS,9,1,v,N,0,815,2,42
35,35,Resp,2,36,35,35,0,12,7,9,8,4,MS,BC,16,4,m,N,0,914,2,42
36,36,Resp,2,37,36,36,0,12,8,9,8,3,NS,BS,7,3,n,N,1,744,1,42
37,37,Resp,2,38,37,37,0,12,9,9,8,1,NS,RS,5,1,v,B,0,775,2,42
38,38,Resp,2,39,38,38,0,12,10,9,8,2,NS,RC,6,2,b,B,1,866,1,42
39,39,Resp,2,40,39,39,0,13,10,9,8,3,NL,BS,3,3,n,N,1,766,1,42
40,40,Resp,2,41,40,40,0,13,10,10,8,1,ML,RS,9,1,v,V,1,595,1,42
41,41,Resp,2,42,41,41,0,13,10,11,8,3,ML,BS,11,3,n,N,1,650,1,42
42,42,Resp,2,43,42,42,0,13,10,12,8,2,ML,RC,10,2,b,B,1,1038,1,42
43,43,Resp,2,44,43,43,0,13,11,12,8,2,NS,RC,6,2,b,B,1,915,1,42
44,44,Resp,2,45,44,44,0,13,11,13,8,4,ML,BC,12,4,m,M,1,631,1,42
45,45,Resp,2,46,45,45,0,13,12,13,8,2,NS,RC,6,2,b,B,1,822,1,42
46,46,Resp,2,47,46,46,0,14,12,13,8,1,NL,RS,1,1,v,B,0,863,2,42
47,47,Resp,2,48,47,47,0,14,12,13,9,3,MS,BS,15,3,n,V,0,898,2,42
48,48,Resp,2,49,48,48,0,14,12,13,10,1,MS,RS,13,1,v,V,1,556,1,42
49,49,Resp,2,50,49,49,0,14,13,13,10,1,NS,RS,5,1,v,V,1,843,1,42
50,50,Resp,2,51,50,50,0,14,13,13,11,4,MS,BC,16,4,m,N,0,837,2,42
51,51,Resp,2,52,51,51,0,14,13,14,11,4,ML,BC,12,4,m,M,1,744,1,42
52,52,Resp,2,53,52,52,0,14,13,14,12,1,MS,RS,13,1,v,V,1,736,1,42
53,53,Resp,2,54,53,53,0,15,13,14,12,4,NL,BC,4,4,m,M,1,676,1,42
54,54,Resp,2,55,54,54,0,15,13,15,12,1,ML,RS,9,1,v,V,1,886,1,42
55,55,Resp,2,56,55,55,0,16,13,15,12,2,NL,RC,2,2,b,B,1,699,1,42
56,56,Resp,2,57,56,56,0,16,14,15,12,3,NS,BS,7,3,n,N,1,650,1,42
57,57,Resp,2,58,57,57,0,16,14,16,12,2,ML,RC,10,2,b,B,1,663,1,42
58,58,Resp,2,59,58,58,0,17,14,16,12,4,NL,BC,4,4,m,M,1,704,1,42
59,59,Resp,2,60,59,59,0,17,14,17,12,3,ML,BS,11,3,n,N,1,569,1,42
60,60,Resp,2,61,60,60,0,18,14,17,12,4,NL,BC,4,4,m,M,1,553,1,42
61,61,Resp,2,62,61,61,0,18,14,18,12,2,ML,RC,10,2,b,B,1,745,1,42
62,62,Resp,2,63,62,62,0,19,14,18,12,1,NL,RS,1,1,v,V,1,1067,1,42
63,63,Resp,2,64,63,63,0,19,14,19,12,4,ML,BC,12,4,m,N,0,814,2,42
64,64,Resp,2,65,64,64,0,19,14,20,12,4,ML,BC,12,4,m,M,1,645,1,42
65,65,Resp,2,66,65,65,0,19,14,21,12,2,ML,RC,10,2,b,B,1,688,1,42
66,66,Resp,2,67,66,66,0,19,14,21,13,2,MS,RC,14,2,b,B,1,877,1,42
67,67,Resp,2,68,67,67,0,19,15,21,13,1,NS,RS,5,1,v,V,1,561,1,42
68,68,Resp,2,69,68,68,0,19,15,21,14,4,MS,BC,16,4,m,N,0,682,2,42
69,69,Resp,2,70,69,69,0,20,15,21,14,3,NL,BS,3,3,n,N,1,785,1,42
70,70,Resp,2,71,70,70,0,20,16,21,14,4,NS,BC,8,4,m,M,1,618,1,42
71,71,Resp,2,72,71,71,0,20,16,21,15,1,MS,RS,13,1,v,V,1,887,1,42
72,72,Resp,2,73,72,72,0,20,16,21,16,2,MS,RC,14,2,b,B,1,798,1,42
73,73,Resp,2,74,73,73,0,20,17,21,16,2,NS,RC,6,2,b,B,1,739,1,42
74,74,Resp,2,75,74,74,0,21,17,21,16,3,NL,BS,3,3,n,V,0,646,2,42
75,75,Resp,2,76,75,75,0,21,18,21,16,4,NS,BC,8,4,m,M,1,649,1,42
76,76,Resp,2,77,76,76,0,21,18,22,16,4,ML,BC,12,4,m,M,1,680,1,42
77,77,Resp,2,78,77,77,0,21,18,22,17,1,MS,RS,13,1,v,V,1,833,1,42
78,78,Resp,2,79,78,78,0,22,18,22,17,1,NL,RS,1,1,v,V,1,877,1,42
79,79,RespITI,2,80,79,79,0,22,18,23,17,4,ML,BC,12,4,m,M,0,1251,3,42
